date,text
2020-10-28,"The Bank of Canada today maintained its target for the overnight rate at the effective lower bound of ¼ percent, with the Bank Rate at ½ percent and the deposit rate at ¼ percent. The Bank is maintaining its extraordinary forward guidance, reinforced and supplemented by its quantitative easing (QE) program. The Bank is recalibrating the QE program to shift purchases towards longer-term bonds, which have more direct influence on the borrowing rates that are most important for households and businesses. At the same time, total purchases will be gradually reduced to at least $4 billion a week. The Governing Council judges that, with these combined adjustments, the QE program is providing at least as much monetary stimulus as before.
The global and Canadian economic outlooks have evolved largely as anticipated in the July Monetary Policy Report (MPR), with rapid expansions as economies reopened giving way to slower growth, despite considerable remaining excess capacity. Looking ahead, rising COVID-19 infections are likely to weigh on the economic outlook in many countries, and growth will continue to rely heavily on policy support.
In the United States, GDP growth rebounded strongly but appears to be slowing considerably. China’s economic output is back to pre-pandemic levels and its recovery continues to broaden. Emerging-market economies have been hit harder, especially those with severe outbreaks. The recovery in Europe is slowing amid mounting lockdowns. Overall, global GDP is projected to contract by about 4 percent in 2020 before growing by just over 4 ½ percent, on average, in 2021–22.
Oil prices remain about 30 percent below pre-pandemic levels. Meanwhile, non-energy commodity prices, on average, have more than fully recovered. Despite continued low oil prices, the Canadian dollar has appreciated since July, largely reflecting a broad-based depreciation of the US dollar. 
In Canada, the rebound in employment and GDP was stronger than expected as the economy reopened through the summer. The economy is now transitioning to a more moderate recuperation phase. In the fourth quarter, growth is expected to slow markedly, due in part to rising COVID-19 case numbers. The economic effects of the pandemic are highly uneven across sectors and are particularly affecting low-income workers. Recognizing these challenges, governments have extended and modified business and income support programs.
After a decline of about 5 ½ percent in 2020, the Bank expects Canada’s economy to grow by almost 4 percent on average in 2021 and 2022. Growth will likely be choppy as domestic demand is influenced by the evolution of the virus and its impact on consumer and business confidence. Considering the likely long-lasting effects of the pandemic, the Bank has revised down its estimate of Canada’s potential growth over the projection horizon.
CPI inflation was at 0.5 percent in September and is expected to stay below the Bank’s target band of 1 to 3 percent until early 2021, largely due to low energy prices. Measures of core inflation are all below 2 percent, consistent with an economy where demand has fallen by more than supply. Inflation is expected to remain below target throughout the projection horizon.
As the economy recuperates, it will continue to require extraordinary monetary policy support. The Governing Council will hold the policy interest rate at the effective lower bound until economic slack is absorbed so that the 2 percent inflation target is sustainably achieved. In our current projection, this does not happen until into 2023. The Bank is continuing its QE program and recalibrating it as described above. The program will continue until the recovery is well underway. We are committed to providing the monetary policy stimulus needed to support the recovery and achieve the inflation objective.
Information note
The next scheduled date for announcing the overnight rate target is December 9, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on January 20, 2021."
2020-09-09,"The Bank of Canada today maintained its target for the overnight rate at the effective lower bound of ¼ percent. The Bank Rate is correspondingly ½ percent and the deposit rate is ¼ percent. The Bank is also continuing its quantitative easing (QE) program, with large-scale asset purchases of at least $5 billion per week of Government of Canada bonds.
Both the global and Canadian economies are evolving broadly in line with the scenario in the July Monetary Policy Report (MPR), with activity bouncing back as countries lift containment measures. The Bank continues to expect this strong reopening phase to be followed by a protracted and uneven recuperation phase, which will be heavily reliant on policy support. The pace of the recovery remains highly dependent on the path of the COVID-19 pandemic and the evolution of social distancing measures required to contain its spread.
The rebound in the United States has been stronger than expected, while economic performance among emerging markets has been more mixed. Global financial conditions have remained accommodative. Although prices for some commodities have firmed, oil prices remain weak.
In Canada, real GDP fell by 11.5 percent (39 percent annualized) in the second quarter, resulting in a decline of just over 13 percent in the first half of the year, largely in line with the Bank’s July MPR central scenario. All components of aggregate demand weakened, as expected.
As the economy reopens, the bounce-back in activity in the third quarter looks to be faster than anticipated in July. Economic activity has been supported by government programs to replace incomes and subsidize wages. Core funding markets are functioning well, and this has led to a decline in the use of the Bank’s short-term liquidity programs. Monetary policy is working to support household spending and business investment by making borrowing more affordable.
Household spending rebounded sharply over the summer, with stronger-than-expected goods consumption and housing activity largely reflecting pent-up demand. There has also been a large but uneven rebound in employment. Exports are recovering in response to strengthening foreign demand, but are still well below pre-pandemic levels. Business confidence and investment remain subdued. While recent data during the reopening phase is encouraging, the Bank continues to expect the recuperation phase to be slow and choppy as the economy copes with ongoing uncertainty and structural challenges.
CPI inflation is close to zero, with downward pressure from energy prices and travel services, and is expected to remain well below target in the near term. Measures of core inflation are between 1.3 percent and 1.9 percent, reflecting the large degree of economic slack, with the core measure most influenced by services prices showing the weakest growth.
As the economy moves from reopening to recuperation, it will continue to require extraordinary monetary policy support. The Governing Council will hold the policy interest rate at the effective lower bound until economic slack is absorbed so that the 2 percent inflation target is sustainably achieved. To reinforce this commitment and keep interest rates low across the yield curve, the Bank is continuing its large-scale asset purchase program at the current pace. This QE program will continue until the recovery is well underway and will be calibrated to provide the monetary policy stimulus needed to support the recovery and achieve the inflation objective.
Information note
The next scheduled date for announcing the overnight rate target is October 28, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time."
2020-07-15,"The Bank of Canada today maintained its target for the overnight rate at the effective lower bound of ¼ percent. The Bank Rate is correspondingly ½ percent and the deposit rate is ¼ percent. The Bank is also continuing its quantitative easing (QE) program, with large-scale asset purchases of at least $5 billion per week of Government of Canada bonds. The Bank’s short-term liquidity programs announced since March to improve market functioning are having their intended effect and, with reduced market strains, their use has declined. The provincial and corporate bond purchase programs will continue as announced. The Bank stands ready to adjust its programs if market conditions warrant.
While economies are re-opening, the global and Canadian outlook is extremely uncertain, given the unpredictability of the course of the COVID-19 pandemic. Reflecting this, the Bank’s July Monetary Policy Report (MPR) presents a central scenario for global and Canadian growth rather than the usual economic projections. The central scenario is based on assumptions outlined in the MPR, including that there is no widespread second wave of the virus.
After a sharp drop in the first half of 2020, global economic activity is picking up. This return to growth reflects the relaxation of necessary containment measures put in place to slow the spread of the coronavirus, combined with extraordinary fiscal and monetary policy support. As a result, financial conditions have improved. The prices of most commodities, including oil, have risen from very low levels. In the central scenario, the global economy overall shrinks by about 5 percent in 2020 and then grows by around 5 percent on average in 2021 and 2022. The timing and pace of the recovery varies among regions and could be hampered by a resurgence of infections and the limited capacity of some countries to contain the virus or support their economies.
The Canadian economy is starting to recover as it re-opens from the shutdowns needed to limit the virus spread. With economic activity in the second quarter estimated to have been 15 percent below its level at the end of 2019, this is the deepest decline in economic activity since the Great Depression, but considerably less severe than the worst scenarios presented in the April MPR. Decisive and necessary fiscal and monetary policy actions have supported incomes and kept credit flowing, cushioning the fall and laying the foundation for recovery. Since early June, the government has announced additional support programs, and extended others.
There are early signs that the reopening of businesses and pent-up demand are leading to an initial bounce-back in employment and output. In the central scenario, roughly 40 percent of the collapse in the first half of the year is made up in the third quarter. Subsequently, the Bank expects the economy’s recuperation to slow as the pandemic continues to affect confidence and consumer behaviour and as the economy works through structural challenges. As a result, in the central scenario, real GDP declines by 7.8 percent in 2020 and resumes with growth of 5.1 percent in 2021 and 3.7 percent in 2022. The Bank expects economic slack to persist as the recovery in demand lags that of supply, creating significant disinflationary pressures.
CPI inflation is close to zero, pulled down by sharp declines in components such as gasoline and travel services. The Bank’s core measures of inflation have drifted down, although by much less than the CPI, and are now between 1.4 and 1.9 percent. Inflation is expected to remain weak before gradually strengthening toward 2 percent as the drag from low gas prices and other temporary effects dissipates and demand recovers, reducing economic slack. 
As the economy moves from reopening to recuperation, it will continue to require extraordinary monetary policy support. The Governing Council will hold the policy interest rate at the effective lower bound until economic slack is absorbed so that the 2 percent inflation target is sustainably achieved. In addition, to reinforce this commitment and keep interest rates low across the yield curve, the Bank is continuing its large-scale asset purchase program at a pace of at least $5 billion per week of Government of Canada bonds. This QE program is making borrowing more affordable for households and businesses and will continue until the recovery is well underway. To support the recovery and achieve the inflation objective, the Bank is prepared to provide further monetary stimulus as needed.
Information note
The next scheduled date for announcing the overnight rate target is September 9, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on October 28, 2020."
2020-06-03,"The Bank of Canada today maintained its target for the overnight rate at the effective lower bound of ¼ percent. The Bank Rate is correspondingly ½ percent and the deposit rate is ¼ percent.
Incoming data confirm the severe impact of the COVID-19 pandemic on the global economy. This impact appears to have peaked, although uncertainty about how the recovery will unfold remains high. Massive policy responses in advanced economies have helped to replace lost income and cushion the effect of economic shutdowns. Financial conditions have improved, and commodity prices have risen in recent weeks after falling sharply earlier this year. Because different countries’ containment measures will be lifted at different times, the global recovery likely will be protracted and uneven.  
In Canada, the pandemic has led to historic losses in output and jobs. Still, the Canadian economy appears to have avoided the most severe scenario presented in the Bank’s April Monetary Policy Report (MPR). The level of real GDP in the first quarter was 2.1 percent lower than in the fourth quarter of 2019. This GDP reading is in the middle of the Bank’s April monitoring range and reflects the combined impact of falling oil prices and widespread shutdowns. The level of real GDP in the second quarter will likely show a further decline of 10-20 percent, as continued shutdowns and sharply lower investment in the energy sector take a further toll on output. Decisive and targeted fiscal actions, combined with lower interest rates, are buffering the impact of the shutdown on disposable income and helping to lay the foundation for economic recovery. While the outlook for the second half of 2020 and beyond remains heavily clouded, the Bank expects the economy to resume growth in the third quarter.
CPI inflation has decreased to near zero, as anticipated in the April MPR, mainly due to lower prices for gasoline. The Bank expects temporary factors to keep CPI inflation below the target band in the near term. The Bank’s core measures of inflation have drifted down, although by much less than the CPI, and are now between 1.6 and 2 percent.
The Bank’s programs to improve market function are having their intended effect. After significant strains in March, short-term funding conditions have improved. Therefore, the Bank is reducing the frequency of its term repo operations to once per week, and its program to purchase bankers’ acceptances to bi-weekly operations. The Bank stands ready to adjust these programs if market conditions warrant. Meanwhile, its other programs to purchase federal, provincial, and corporate debt are continuing at their present frequency and scope.
As market function improves and containment restrictions ease, the Bank’s focus will shift to supporting the resumption of growth in output and employment. The Bank maintains its commitment to continue large-scale asset purchases until the economic recovery is well underway. Any further policy actions would be calibrated to provide the necessary degree of monetary policy accommodation required to achieve the inflation target.
Information notes
Tiff Macklem assumes his role as the Bank’s tenth Governor today. He participated as an observer in Governing Council’s deliberations for this policy interest rate decision and endorses the rate decision and measures announced in this press release.
The next scheduled date for announcing the overnight rate target is July 15, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time."
2020-04-15,"The Bank of Canada today maintained its target for the overnight rate at ¼ percent, which the Bank considers its effective lower bound. The Bank Rate is correspondingly ½ percent and the deposit rate is ¼ percent. The Bank also announced new measures to provide additional support to Canada’s financial system.
The necessary efforts to contain the COVID-19 pandemic have caused a sudden and deep contraction in economic activity and employment worldwide. In financial markets, this has driven a flight to safety and a sharp repricing of a wide range of assets. It has also pushed down prices for commodities, especially oil. In this environment, the Canadian dollar has depreciated since January, although by less than many other currencies. The sudden halt in global activity will be followed by regional recoveries at different times, depending on the duration and severity of the outbreak in each region. This means that the global economic recovery, when it comes, could be protracted and uneven.
The Canadian economy was in a solid position ahead of the COVID-19 outbreak, but has since been hit by widespread shutdowns and lower oil prices. One early measure of the extent of the damage was an unprecedented drop in employment in March, with more than one million jobs lost across Canada. Many more workers reported shorter hours, and by early April some six million Canadians had applied for the Canada Emergency Response Benefit.
The outlook is too uncertain at this point to provide a complete forecast. However, Bank analysis of alternative scenarios suggests the level of real activity was down 1-3 percent in the first quarter of 2020, and will be 15-30 percent lower in the second quarter than in fourth-quarter 2019. CPI inflation is expected to be close to 0 percent in the second quarter of 2020. This is primarily due to the transitory effects of lower gasoline prices.
The pandemic-driven contraction has prompted decisive policy action to support individuals and businesses and to lay the foundation for economic recovery once containment measures start to ease. Fiscal programs, designed to expand according to the magnitude of the shock, will help individuals and businesses weather this shutdown phase of the pandemic, and support incomes and confidence leading into the recovery. These programs have been complemented by actions taken by other federal agencies and provincial governments.
For its part, the Bank of Canada has taken measures to improve market function so that monetary policy actions have their intended effect on the economy. This helps ensure that households and businesses continue to have access to the credit they need to bridge this difficult time, and that lower interest rates find their way to ultimate borrowers. The Bank has lowered its target for the overnight rate 150 basis points over the last three weeks, to its effective lower bound. It has also conducted lending operations to financial institutions and asset purchases in core funding markets amounting to around $200 billion.
These actions have served to ease market dysfunction and help keep credit channels open, although they remain strained. The next challenge for markets will be managing increased demand for near-term financing by federal and provincial governments, and businesses and households. The situation calls for special actions by the central bank. To this end, the Bank is furthering its efforts with several important steps.
Under its previously-announced program, the Bank will continue to purchase at least $5 billion in Government of Canada securities per week in the secondary market, and will increase the level of purchases as required to maintain proper functioning of the government bond market. Also, the Bank is temporarily increasing the amount of Treasury Bills it acquires at auctions to up to 40 percent, effective immediately.
The Bank is also announcing today the development of a new Provincial Bond Purchase Program of up to $50 billion, to supplement its Provincial Money Market Purchase Program. Further, the Bank is announcing a new Corporate Bond Purchase Program, in which the Bank will acquire up to a total of $10 billion in investment grade corporate bonds in the secondary market. Both of these programs will be put in place in the coming weeks. Finally, the Bank is further enhancing its term repo facility to permit funding for up to 24 months.
These measures will work in combination to ease pressure on Canadian borrowers. As containment restrictions are eased and economic activity resumes, fiscal and monetary policy actions will help underpin confidence and stimulate spending by consumers and businesses to restore growth. The Bank’s Governing Council stands ready to adjust the scale or duration of its programs if necessary. All the Bank’s actions are aimed at helping to bridge the current period of containment and create the conditions for a sustainable recovery and achievement of the inflation target over time.
Information note
The next scheduled date for announcing the overnight rate target is June 3, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on July 15, 2020.
 "
2020-03-04,"The Bank of Canada today lowered its target for the overnight rate by 50 basis points to 1 ¼ percent. The Bank Rate is correspondingly 1 ½ percent and the deposit rate is 1 percent.
While Canada’s economy has been operating close to potential with inflation on target, the COVID-19 virus is a material negative shock to the Canadian and global outlooks, and monetary and fiscal authorities are responding.
Before the outbreak, the global economy was showing signs of stabilizing, as the Bank had projected in its January Monetary Policy Report (MPR). However, COVID-19 represents a significant health threat to people in a growing number of countries. In consequence, business activity in some regions has fallen sharply and supply chains have been disrupted. This has pulled down commodity prices and the Canadian dollar has depreciated. Global markets are reacting to the spread of the virus by repricing risk across a broad set of assets, making financial conditions less accommodative. It is likely that as the virus spreads, business and consumer confidence will deteriorate, further depressing activity.
In Canada, GDP growth slowed to 0.3 percent during the fourth quarter of 2019, in line with the Bank’s forecast, although its composition was different. Consumption was stronger than expected, supported by healthy labour income growth. Residential investment continued to grow, albeit at a more moderate pace than earlier in the year. Meanwhile, both business investment and exports weakened.
It is becoming clear that the first quarter of 2020 will be weaker than the Bank had expected. The drop in Canada’s terms of trade, if sustained, will weigh on income growth. Meanwhile, business investment does not appear to be recovering as was expected following positive trade policy developments. In addition, rail line blockades, strikes by Ontario teachers, and winter storms in some regions are dampening economic activity in the first quarter.
CPI inflation in January was stronger than expected, due to temporary factors. Core measures of inflation all remain around 2 percent, consistent with an economy that has been operating close to potential.
In light of all these developments, the outlook is clearly weaker now than it was in January. As the situation evolves, Governing Council stands ready to adjust monetary policy further if required to support economic growth and keep inflation on target. While markets continue to function well, the Bank will continue to ensure that the Canadian financial system has sufficient liquidity.
The Bank continues to closely monitor economic and financial conditions, in coordination with other G7 central banks and fiscal authorities.
Information note
The next scheduled date for announcing the overnight rate target is April 15, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time."
2020-01-22,"The Bank of Canada today maintained its target for the overnight rate at 1 ¾ percent. The Bank Rate is correspondingly 2 percent and the deposit rate is 1 ½ percent.
The global economy is showing signs of stabilization, and some recent trade developments have been positive. However, there remains a high degree of uncertainty and geopolitical tensions have re-emerged, with tragic consequences. The Canadian economy has been resilient but indicators since the October Monetary Policy Report (MPR) have been mixed.
Data for Canada indicate that growth in the near term will be weaker, and the output gap wider, than the Bank projected in October. The Bank now estimates growth of 0.3 percent in the fourth quarter of 2019 and 1.3 percent in the first quarter of 2020. Exports fell in late 2019, and business investment appears to have weakened after a strong third quarter. Job creation has slowed and indicators of consumer confidence and spending have been unexpectedly soft. In contrast, residential investment was robust through most of 2019, moderating to a still-solid pace in the fourth quarter.
Some of the slowdown in growth in late 2019 was related to special factors that include strikes, poor weather, and inventory adjustments. The weaker data could also signal that global economic conditions have been affecting Canada’s economy to a greater extent than was predicted. Moreover, during the past year Canadians have been saving a larger share of their incomes, which could signal increased consumer caution. This could dampen consumer spending but help to alleviate financial vulnerabilities at the same time.
Looking ahead, Canadian business investment and exports are expected to contribute modestly to growth, supported by stronger global activity and demand. The Bank is also projecting a pickup in household spending, supported by population and income growth, as well as by the recent federal income tax cut. In its January MPR, the Bank projects the global economy will grow by just over 3 percent in 2020 and 3 ¼ percent in 2021. For Canada, the Bank now forecasts real GDP will grow by 1.6 percent this year and 2 percent in 2021, following 1.6 percent growth in 2019.
While the output gap has widened in recent months, measures of inflation remain around 2 percent. This is consistent with an economy that, until recently, has been operating close to capacity. The Bank expects inflation will stay around the 2 percent target over the projection horizon, with some fluctuations in 2020 from volatility in energy prices. Meanwhile, labour markets in most regions have little slack and wages continue to firm.
In determining the future path for the Bank’s policy interest rate, Governing Council will be watching closely to see if the recent slowdown in growth is more persistent than forecast. In assessing incoming data, the Bank will be paying particular attention to developments in consumer spending, the housing market, and business investment.
Information note
The next scheduled date for announcing the overnight rate target is March 4, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on April 15, 2020.
 "
2019-12-04,"The Bank of Canada today maintained its target for the overnight rate at 1 ¾ percent. The Bank Rate is correspondingly 2 percent and the deposit rate is 1 ½ percent.
The Bank’s October projection for global economic growth appears to be intact. There is nascent evidence that the global economy is stabilizing, with growth still expected to edge higher over the next couple of years. Financial markets have been supported by central bank actions and waning recession concerns, while being buffeted by news on the trade front. Indeed, ongoing trade conflicts and related uncertainty are still weighing on global economic activity, and remain the biggest source of risk to the outlook. In this context, commodity prices and the Canadian dollar have remained relatively stable.
Growth in Canada slowed in the third quarter of 2019 to 1.3 percent, as expected. Consumer spending expanded moderately, underpinned by stronger wage growth. Housing investment was also a source of strength, supported by population growth and low mortgage rates. The Bank continues to monitor the evolution of financial vulnerabilities related to the household sector. As expected, exports contracted, driven by non-energy commodities. However, investment spending unexpectedly showed strong growth, notably in transportation equipment and engineering projects. The Bank will be assessing the extent to which this points to renewed momentum in investment.
CPI inflation in Canada remains at target, and measures of core inflation are around 2 percent, consistent with an economy operating near capacity. Inflation will increase temporarily in the coming months due to year-over-year movements in gasoline prices. The Bank continues to expect inflation to track close to the 2 percent target over the next two years.
Based on developments since October, Governing Council judges it appropriate to maintain the current level of the overnight rate target. Future interest rate decisions will be guided by the Bank’s continuing assessment of the adverse impact of trade conflicts against the sources of resilience in the Canadian economy – notably consumer spending and housing activity. Fiscal policy developments will also figure into the Bank’s updated outlook in January.
Information note
The next scheduled date for announcing the overnight rate target is January 22, 2020. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time."
2019-10-30,"The Bank of Canada today maintained its target for the overnight rate at 1 ¾ percent. The Bank Rate is correspondingly 2 percent and the deposit rate is 1 ½ percent.
The outlook for the global economy has weakened further since the Bank’s July Monetary Policy Report (MPR). Ongoing trade conflicts and uncertainty are restraining business investment, trade, and global growth. A growing number of countries have responded with monetary and other policy measures to support their economies. Still, global growth is expected to slow to around 3 percent this year before edging up over the next two years. Canada has not been immune to these developments. Commodity prices have fallen amid concerns about global demand. Despite this, the Canada-US exchange rate is still near its July level, and the Canadian dollar has strengthened against other currencies.
Growth in Canada is expected to slow in the second half of this year to a rate below its potential. This reflects the uncertainty associated with trade conflicts, continuing adjustment in the energy sector, and the unwinding of temporary factors that boosted growth in the second quarter. Business investment and exports are likely to contract before expanding again in 2020 and 2021. At the same time, government spending and lower borrowing rates are supporting domestic demand, and activity in the services sector remains robust. Employment is showing continuing strength and wage growth is picking up, although with some variation among regions. Consumer spending has been choppy, but will be supported by solid income growth. Meanwhile, housing activity is picking up in most markets. The Bank continues to monitor the evolution of financial vulnerabilities in light of lower mortgage rates and past changes to housing market policies.
The Bank projects real GDP will grow by 1.5 percent this year, 1.7 percent in 2020 and 1.8 percent in 2021. This implies that the current modest output gap will narrow over the projection horizon. Measures of inflation are all around 2 percent. CPI inflation likely will dip temporarily in 2020 as the effect of a previous spike in energy prices fades. Overall, the Bank expects inflation to track close to the 2 percent target over the projection horizon.
All things considered, Governing Council judges it appropriate to maintain the current level of the overnight rate target. Governing Council is mindful that the resilience of Canada’s economy will be increasingly tested as trade conflicts and uncertainty persist. In considering the appropriate path for monetary policy, the Bank will be monitoring the extent to which the global slowdown spreads beyond manufacturing and investment. In this context, it will pay close attention to the sources of resilience in the Canadian economy – notably consumer spending and housing activity – as well as to fiscal policy developments.
Information note:
The next scheduled date for announcing the overnight rate target is December 4, 2019. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on January 22, 2020."
2019-09-04,"The Bank of Canada today maintained its target for the overnight rate at 1 ¾ percent. The Bank Rate is correspondingly 2 percent and the deposit rate is 1 ½ percent.
As the US-China trade conflict has escalated, world trade has contracted and business investment has weakened. This is weighing more heavily on global economic momentum than the Bank had projected in its July Monetary Policy Report (MPR). Meanwhile, growth in the United States has moderated but remains solid, supported by consumer and government spending. Commodity prices have drifted down as concerns about global growth prospects have increased. These concerns, combined with policy responses by some central banks, have pushed bond yields to historic lows and inverted yield curves in a number of economies, including Canada.
In Canada, growth in the second quarter was strong and exceeded the Bank’s July expectation, although some of this strength is expected to be temporary. The rebound was driven by stronger energy production and robust export growth, both recovering from very weak performance in the first quarter. Housing activity has regained strength more quickly than expected as resales and housing starts catch up to underlying demand, supported by lower mortgage rates. This could add to already-high household debt levels, although mortgage underwriting rules should help to contain the buildup of vulnerabilities. Wages have picked up further, boosting labour income, yet consumption spending was unexpectedly soft in the quarter.  Business investment contracted sharply after a strong first quarter, amid heightened trade uncertainty. Given this composition of growth, the Bank expects economic activity to slow in the second half of the year.
Inflation is at the 2 percent target. CPI inflation in July was stronger than expected, largely because of temporary factors. These include higher prices for air travel, mobile phones, and some food items, which are offsetting the effects of lower gasoline prices. Measures of core inflation all remain around 2 percent.
In sum, Canada’s economy is operating close to potential and inflation is on target. However, escalating trade conflicts and related uncertainty are taking a toll on the global and Canadian economies. In this context, the current degree of monetary policy stimulus remains appropriate. As the Bank works to update its projection in light of incoming data, Governing Council will pay particular attention to global developments and their impact on the outlook for Canadian growth and inflation.
Information note
The next scheduled date for announcing the overnight rate target is October 30, 2019. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time."
2019-07-10,"The Bank of Canada today maintained its target for the overnight rate at 1 ¾ percent. The Bank Rate is correspondingly 2 percent and the deposit rate is 1 ½ percent.
Evidence has been accumulating that ongoing trade tensions are having a material effect on the global economic outlook. The Bank had already incorporated such negative effects in previous Monetary Policy Reports (MPR) and in this forecast has made further adjustments in light of weaker sentiment and activity in major economies. Trade conflicts between the United States and China, in particular, are curbing manufacturing activity and business investment and pushing down commodity prices.
Policy is responding to the slowdown: central banks in the US and Europe have signalled their readiness to provide more accommodative monetary policy and further policy stimulus has been implemented in China. In this context, global financial conditions have eased substantially. The Bank now expects global GDP to grow by 3 percent in 2019 and to strengthen to around 3 ¼ percent in 2020 and 2021, with the US slowing to a pace near its potential. Escalation of trade conflicts remains the biggest downside risk to the global and Canadian outlooks.
Following temporary weakness in late 2018 and early 2019, Canada’s economy is returning to growth around potential, as expected. Growth in the second quarter appears to be stronger than predicted due to some temporary factors, including the reversal of weather-related slowdowns in the first quarter and a surge in oil production. Consumption is being supported by a healthy labour market. At the national level, the housing market is stabilizing, although there are still significant adjustments underway in some regions. A material decline in longer-term mortgage rates is supporting housing activity. Exports rebounded in the second quarter and will grow moderately as foreign demand continues to expand. However, ongoing trade conflicts and competitiveness challenges are dampening the outlook for trade and investment. The Bank projects real GDP growth to average 1.3 percent in 2019 and about 2 percent in 2020 and 2021.
Inflation remains around the 2 percent target, with some recent upward pressure from higher food and automobile prices. Core measures of inflation are also close to 2 percent. CPI inflation will likely dip this year because of the dynamics of gasoline prices and some other temporary factors. As slack in the economy is absorbed and these temporary effects wane, inflation is expected to return sustainably to 2 percent by mid-2020.
Recent data show the Canadian economy is returning to potential growth. However, the outlook is clouded by persistent trade tensions. Taken together, the degree of accommodation being provided by the current policy interest rate remains appropriate. As Governing Council continues to monitor incoming data, it will pay particular attention to developments in the energy sector and the impact of trade conflicts on the prospects for Canadian growth and inflation.
Information note
The next scheduled date for announcing the overnight rate target is September 4, 2019. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR on October 30, 2019."
2019-05-29,"The Bank of Canada today maintained its target for the overnight rate at 1 ¾ per cent. The Bank Rate is correspondingly 2 per cent and the deposit rate is 1 ½ per cent.
Recent Canadian economic data are in line with the projections in the Bank’s April Monetary Policy Report (MPR), with accumulating evidence that the slowdown in late 2018 and early 2019 is being followed by a pickup starting in the second quarter. The oil sector is beginning to recover as production increases and prices remain above recent lows. Meanwhile, housing market indicators point to a more stable national market, albeit with continued weakness in some regions.
Continued strong job growth suggests that businesses see the weakness in the past two quarters as temporary. Recent data support a pickup in both consumer spending and exports in the second quarter, and it appears that overall growth in business investment has firmed. That said, inventories rose sharply in the first quarter, which may dampen production growth in coming months.
The global economy is also evolving largely as expected since April, although the recent escalation of trade conflicts is heightening uncertainty about economic prospects. In addition, trade restrictions introduced by China are having direct effects on Canadian exports. In contrast, the removal of steel and aluminum tariffs and increasing prospects for the ratification of CUSMA will have positive implications for Canadian exports and investment.
Inflation has evolved in line with the Bank’s April projection. The Bank expects CPI inflation to remain around the 2 per cent target in the coming months. Core inflation measures all remain close to 2 per cent.
Overall, recent data have reinforced Governing Council’s view that the slowdown in late 2018 and early 2019 was temporary, although global trade risks have increased. In this context, the degree of accommodation being provided by the current policy interest rate remains appropriate. In taking future policy decisions, Governing Council will remain data dependent and especially attentive to developments in household spending, oil markets and the global trade environment.
Information note
The next scheduled date for announcing the overnight rate target is July 10, 2019. The next full update of the Bank’s outlook for the economy and inflation, including risks to the projection, will be published in the MPR at the same time."
